Date,Time,Open,High,Low,Close,Tick volume
2023.05.01,17:00:00,1.09674,1.09715,1.09662,1.09709,1420
2023.05.01,17:30:00,1.09709,1.0972,1.09653,1.09719,1252
2023.05.01,18:00:00,1.09718,1.09756,1.09687,1.09741,1289
2023.05.01,18:30:00,1.09741,1.09747,1.09689,1.09694,1364
2023.05.01,19:00:00,1.09694,1.09705,1.09667,1.09673,1273
2023.05.01,19:30:00,1.09673,1.09733,1.09657,1.09727,1285
2023.05.01,20:00:00,1.09727,1.09749,1.09713,1.09746,1565
2023.05.01,20:30:00,1.09745,1.09766,1.09738,1.09741,693
2023.05.01,21:00:00,1.09741,1.09752,1.09733,1.09745,175
2023.05.01,21:30:00,1.09745,1.09757,1.09721,1.09753,157
2023.05.01,22:00:00,1.09752,1.0976,1.09733,1.09745,391
2023.05.01,22:30:00,1.09744,1.09756,1.09734,1.09739,338
2023.05.01,23:00:00,1.09739,1.09742,1.09692,1.09719,677
2023.05.01,23:30:00,1.09719,1.09721,1.09672,1.09687,842
2023.05.02,00:00:00,1.09687,1.09785,1.09685,1.09765,1428
2023.05.02,00:30:00,1.09763,1.09791,1.09747,1.09789,1278
2023.05.02,01:00:00,1.09788,1.09941,1.09785,1.09926,1811
2023.05.02,01:30:00,1.09926,1.09943,1.09864,1.0988,1638
2023.05.02,02:00:00,1.09883,1.09913,1.09866,1.09886,1044
2023.05.02,02:30:00,1.09887,1.09893,1.0986,1.09885,808
2023.05.02,03:00:00,1.09885,1.09886,1.09853,1.09863,718
2023.05.02,03:30:00,1.09864,1.09869,1.09833,1.09839,838
2023.05.02,04:00:00,1.0984,1.09858,1.09813,1.09819,861
2023.05.02,04:30:00,1.0982,1.0989,1.0979,1.09845,2963
2023.05.02,05:00:00,1.09844,1.09915,1.09834,1.09907,2101
2023.05.02,05:30:00,1.09907,1.09927,1.09832,1.09834,1707
2023.05.02,06:00:00,1.09834,1.09921,1.0983,1.09896,1955
2023.05.02,06:30:00,1.09896,1.09946,1.09849,1.09914,2259
2023.05.02,07:00:00,1.09915,1.10066,1.09899,1.09967,3592
2023.05.02,07:30:00,1.09966,1.10045,1.09823,1.09855,3427
2023.05.02,08:00:00,1.09855,1.09865,1.09598,1.09705,4935
2023.05.02,08:30:00,1.09716,1.09848,1.09666,1.09718,3272
2023.05.02,09:00:00,1.09717,1.09817,1.09536,1.09551,3438
2023.05.02,09:30:00,1.09551,1.09606,1.09492,1.09526,2838
2023.05.02,10:00:00,1.09526,1.096,1.0948,1.09547,2413
2023.05.02,10:30:00,1.09547,1.09597,1.09492,1.09569,1996
2023.05.02,11:00:00,1.09569,1.09761,1.09568,1.09713,2525
2023.05.02,11:30:00,1.09713,1.09713,1.0965,1.09676,2088
2023.05.02,12:00:00,1.09676,1.09681,1.09609,1.0965,2500
2023.05.02,12:30:00,1.09649,1.09705,1.09541,1.09552,2923
2023.05.02,13:00:00,1.09552,1.09578,1.09488,1.09546,3304
2023.05.02,13:30:00,1.09548,1.09591,1.09422,1.09434,4110
2023.05.02,14:00:00,1.09432,1.09713,1.09431,1.09586,8074
2023.05.02,14:30:00,1.09588,1.0993,1.09587,1.09792,6539
2023.05.02,15:00:00,1.0979,1.09911,1.09776,1.09822,4724
2023.05.02,15:30:00,1.09822,1.09975,1.09801,1.09965,3597
2023.05.02,16:00:00,1.09964,1.10023,1.09953,1.09973,2580
2023.05.02,16:30:00,1.09974,1.1003,1.0994,1.09998,1737
2023.05.02,17:00:00,1.09998,1.10011,1.09946,1.09987,1393
2023.05.02,17:30:00,1.09989,1.10035,1.09972,1.09972,1183
2023.05.02,18:00:00,1.09974,1.10016,1.09971,1.10004,1422
2023.05.02,18:30:00,1.10004,1.10012,1.09984,1.10011,939
2023.05.02,19:00:00,1.10012,1.1005,1.10003,1.10036,1188
2023.05.02,19:30:00,1.10038,1.10078,1.10028,1.10057,901
2023.05.02,20:00:00,1.10057,1.10068,1.10015,1.10016,503
2023.05.02,20:30:00,1.10016,1.1002,1.09975,1.09989,454
2023.05.02,21:00:00,1.09989,1.10021,1.09989,1.10014,154
2023.05.02,21:30:00,1.10013,1.10025,1.10002,1.10003,599
2023.05.02,22:00:00,1.10013,1.1005,1.10003,1.10039,717
2023.05.02,22:30:00,1.10039,1.10063,1.10039,1.10063,408
2023.05.02,23:00:00,1.10063,1.10135,1.10048,1.10107,726
2023.05.02,23:30:00,1.10108,1.10137,1.10097,1.10107,678
2023.05.03,00:00:00,1.1011,1.10129,1.10048,1.10122,980
2023.05.03,00:30:00,1.10124,1.10204,1.10121,1.10172,918
2023.05.03,01:00:00,1.10173,1.10192,1.10128,1.10189,973
2023.05.03,01:30:00,1.10188,1.1024,1.10156,1.10227,1292
2023.05.03,02:00:00,1.10228,1.10245,1.10197,1.102,1089
2023.05.03,02:30:00,1.102,1.10258,1.102,1.10253,706
2023.05.03,03:00:00,1.10252,1.10293,1.10251,1.10273,779
2023.05.03,03:30:00,1.10274,1.10297,1.10252,1.10294,545
2023.05.03,04:00:00,1.10294,1.10294,1.10235,1.10236,841
2023.05.03,04:30:00,1.10235,1.10256,1.10212,1.10216,772
2023.05.03,05:00:00,1.10217,1.10263,1.10211,1.10226,1155
2023.05.03,05:30:00,1.10225,1.10234,1.10182,1.102,1048
2023.05.03,06:00:00,1.10199,1.10237,1.10142,1.10191,1513
2023.05.03,06:30:00,1.10191,1.10317,1.10177,1.10306,2070
2023.05.03,07:00:00,1.10303,1.10411,1.10259,1.10385,3100
2023.05.03,07:30:00,1.10384,1.10411,1.10294,1.10343,2551
2023.05.03,08:00:00,1.10344,1.10447,1.10343,1.10376,2823
2023.05.03,08:30:00,1.10374,1.10468,1.10344,1.10395,2052
2023.05.03,09:00:00,1.10395,1.10468,1.10388,1.10441,2102
2023.05.03,09:30:00,1.10442,1.10442,1.10365,1.10403,1965
2023.05.03,10:00:00,1.10403,1.10404,1.10327,1.10362,2075
2023.05.03,10:30:00,1.10361,1.10383,1.10296,1.10328,1752
2023.05.03,11:00:00,1.10329,1.10395,1.10319,1.10385,1524
2023.05.03,11:30:00,1.10384,1.10436,1.10324,1.10395,2267
2023.05.03,12:00:00,1.10396,1.10435,1.1022,1.10375,4575
2023.05.03,12:30:00,1.10378,1.1042,1.10315,1.10384,3212
2023.05.03,13:00:00,1.10384,1.10434,1.10335,1.10381,3037
2023.05.03,13:30:00,1.10381,1.10404,1.10295,1.10316,3945
2023.05.03,14:00:00,1.10316,1.10537,1.10316,1.10452,4899
2023.05.03,14:30:00,1.10454,1.10593,1.10437,1.10527,3751
2023.05.03,15:00:00,1.10526,1.10585,1.105,1.10549,3060
2023.05.03,15:30:00,1.10549,1.10566,1.10478,1.10478,2256
2023.05.03,16:00:00,1.10478,1.10524,1.10446,1.10511,1463
2023.05.03,16:30:00,1.10512,1.10528,1.10445,1.10468,1534
2023.05.03,17:00:00,1.10467,1.10494,1.10416,1.10494,1419
2023.05.03,17:30:00,1.10495,1.10529,1.10465,1.10491,1731
2023.05.03,18:00:00,1.10492,1.10916,1.10472,1.10628,10310
2023.05.03,18:30:00,1.10628,1.10639,1.10371,1.10599,12318
2023.05.03,19:00:00,1.106,1.10636,1.10404,1.10543,9584
2023.05.03,19:30:00,1.10545,1.1058,1.10406,1.10544,4694
2023.05.03,20:00:00,1.10544,1.10584,1.10515,1.10578,1099
2023.05.03,20:30:00,1.10577,1.10627,1.1055,1.10599,1402
2023.05.03,21:00:00,1.10599,1.10622,1.1059,1.10615,242
2023.05.03,21:30:00,1.10614,1.1066,1.10603,1.10609,363
2023.05.03,22:00:00,1.10609,1.1078,1.10607,1.10749,2437
2023.05.03,22:30:00,1.1075,1.1078,1.10672,1.10679,2349
2023.05.03,23:00:00,1.10677,1.1071,1.1064,1.10687,1797
2023.05.03,23:30:00,1.10686,1.10727,1.10681,1.10685,1358
2023.05.04,00:00:00,1.10686,1.10872,1.10686,1.10777,2269
2023.05.04,00:30:00,1.10777,1.10808,1.10745,1.10757,1574
2023.05.04,01:00:00,1.10758,1.10783,1.10713,1.10777,2054
2023.05.04,01:30:00,1.10778,1.10841,1.10777,1.10814,2125
2023.05.04,02:00:00,1.10816,1.10856,1.10807,1.10842,1246
2023.05.04,02:30:00,1.10844,1.10875,1.10803,1.1084,1737
2023.05.04,03:00:00,1.10841,1.10858,1.10814,1.10847,1171
2023.05.04,03:30:00,1.10847,1.10849,1.10802,1.10812,788
2023.05.04,04:00:00,1.10812,1.10835,1.10794,1.10818,741
2023.05.04,04:30:00,1.10818,1.10873,1.10811,1.10814,1058
2023.05.04,05:00:00,1.10814,1.10854,1.10798,1.10836,1152
2023.05.04,05:30:00,1.10836,1.10878,1.1082,1.10839,1487
2023.05.04,06:00:00,1.10841,1.10917,1.10804,1.10885,3005
2023.05.04,06:30:00,1.10885,1.10885,1.10727,1.10753,3251
2023.05.04,07:00:00,1.10754,1.10767,1.10651,1.10678,4155
2023.05.04,07:30:00,1.10678,1.10687,1.10521,1.10578,4072
2023.05.04,08:00:00,1.10578,1.10579,1.10417,1.10423,3190
2023.05.04,08:30:00,1.10424,1.10477,1.10369,1.10404,2980
2023.05.04,09:00:00,1.10403,1.10478,1.10364,1.1047,2817
2023.05.04,09:30:00,1.1047,1.1056,1.10466,1.10549,2475
2023.05.04,10:00:00,1.10549,1.10591,1.1049,1.10531,2503
2023.05.04,10:30:00,1.1053,1.10632,1.1049,1.10605,2618
2023.05.04,11:00:00,1.10604,1.10719,1.10601,1.10668,2637
2023.05.04,11:30:00,1.10669,1.10765,1.10643,1.10743,2575
2023.05.04,12:00:00,1.10743,1.10842,1.10338,1.10359,7593
2023.05.04,12:30:00,1.10359,1.10364,1.10013,1.10093,9257
2023.05.04,13:00:00,1.10092,1.10552,1.10026,1.10315,8894
2023.05.04,13:30:00,1.10315,1.10438,1.10117,1.10238,7261
2023.05.04,14:00:00,1.1024,1.10303,1.10028,1.10261,7124
2023.05.04,14:30:00,1.10261,1.10382,1.0986,1.10008,8584
2023.05.04,15:00:00,1.10007,1.10086,1.09952,1.10017,5820
2023.05.04,15:30:00,1.10018,1.10137,1.09966,1.10082,4528
2023.05.04,16:00:00,1.10083,1.10253,1.10079,1.10241,3584
2023.05.04,16:30:00,1.10241,1.10304,1.10197,1.10246,2609
2023.05.04,17:00:00,1.10248,1.10288,1.10206,1.1027,2480
2023.05.04,17:30:00,1.10273,1.10315,1.10204,1.10216,1806
2023.05.04,18:00:00,1.10215,1.10225,1.10116,1.10129,1848
2023.05.04,18:30:00,1.10129,1.1018,1.10112,1.10158,1454
2023.05.04,19:00:00,1.10157,1.10199,1.10134,1.1015,1378
2023.05.04,19:30:00,1.10149,1.10175,1.10138,1.10146,1312
2023.05.04,20:00:00,1.10145,1.10154,1.10124,1.10125,696
2023.05.04,20:30:00,1.10128,1.10151,1.101,1.1012,880
2023.05.04,21:00:00,1.1012,1.10137,1.10113,1.10127,122
2023.05.04,21:30:00,1.10128,1.10141,1.1012,1.10128,119
2023.05.04,22:00:00,1.10128,1.1016,1.10095,1.10152,750
2023.05.04,22:30:00,1.10151,1.10212,1.10145,1.10211,626
2023.05.04,23:00:00,1.10211,1.10232,1.10192,1.10231,716
2023.05.04,23:30:00,1.10231,1.10244,1.10223,1.10229,544
2023.05.05,00:00:00,1.10229,1.10233,1.10188,1.10223,680
2023.05.05,00:30:00,1.10223,1.10295,1.10202,1.10248,945
2023.05.05,01:00:00,1.10252,1.10371,1.10252,1.10323,1229
2023.05.05,01:30:00,1.10324,1.10369,1.10324,1.10354,1629
2023.05.05,02:00:00,1.10354,1.10372,1.10298,1.10303,1313
2023.05.05,02:30:00,1.10302,1.10342,1.10273,1.10311,910
2023.05.05,03:00:00,1.10311,1.10394,1.1031,1.10393,1170
2023.05.05,03:30:00,1.10393,1.10444,1.10387,1.10439,1305
2023.05.05,04:00:00,1.10441,1.10448,1.10411,1.10442,755
2023.05.05,04:30:00,1.10443,1.10449,1.10404,1.10417,587
2023.05.05,05:00:00,1.10417,1.10463,1.10414,1.10436,1303
2023.05.05,05:30:00,1.10436,1.10449,1.10379,1.10398,1854
2023.05.05,06:00:00,1.10398,1.10398,1.10299,1.10316,2213
2023.05.05,06:30:00,1.10313,1.10468,1.10313,1.10452,2840
2023.05.05,07:00:00,1.10453,1.10477,1.10309,1.10369,3853
2023.05.05,07:30:00,1.10369,1.10417,1.10256,1.10267,3056
2023.05.05,08:00:00,1.10268,1.10307,1.10241,1.10267,2450
2023.05.05,08:30:00,1.10266,1.10316,1.1024,1.10281,2754
2023.05.05,09:00:00,1.10281,1.10319,1.1022,1.10273,2125
2023.05.05,09:30:00,1.10272,1.10314,1.10245,1.10272,1887
2023.05.05,10:00:00,1.10273,1.10309,1.10242,1.10307,1629
2023.05.05,10:30:00,1.10306,1.10306,1.10213,1.10247,1567
2023.05.05,11:00:00,1.10249,1.10258,1.10192,1.10213,1730
2023.05.05,11:30:00,1.10211,1.10225,1.10085,1.10093,2028
2023.05.05,12:00:00,1.10092,1.10185,1.10072,1.10108,3196
2023.05.05,12:30:00,1.10106,1.10107,1.09667,1.09759,10254
2023.05.05,13:00:00,1.09762,1.0996,1.0976,1.09856,5729
2023.05.05,13:30:00,1.09859,1.09945,1.09785,1.09911,5652
2023.05.05,14:00:00,1.09912,1.10079,1.09853,1.10056,4598
2023.05.05,14:30:00,1.10058,1.10077,1.09981,1.10069,3642
2023.05.05,15:00:00,1.10067,1.10225,1.10049,1.1019,3632
2023.05.05,15:30:00,1.1019,1.10267,1.10139,1.10245,2662
2023.05.05,16:00:00,1.10246,1.10281,1.10212,1.1022,2118
2023.05.05,16:30:00,1.10219,1.10365,1.10219,1.10321,1867
2023.05.05,17:00:00,1.10321,1.10346,1.1021,1.10212,1931
2023.05.05,17:30:00,1.10209,1.1022,1.10096,1.10116,1867
2023.05.05,18:00:00,1.10116,1.10193,1.10106,1.10188,1533
2023.05.05,18:30:00,1.10189,1.10269,1.10161,1.10263,1713
2023.05.05,19:00:00,1.10262,1.10264,1.10211,1.10227,1552
2023.05.05,19:30:00,1.10228,1.10251,1.10166,1.10182,1550
2023.05.05,20:00:00,1.10183,1.10197,1.10167,1.10172,777
2023.05.05,20:30:00,1.10173,1.10192,1.10154,1.10162,1426
2023.05.07,21:00:00,1.10209,1.10209,1.10144,1.10179,203
2023.05.07,21:30:00,1.10184,1.10219,1.10177,1.10209,280
2023.05.07,22:00:00,1.10213,1.10228,1.10176,1.10177,708
2023.05.07,22:30:00,1.10178,1.10179,1.10143,1.1016,721
2023.05.07,23:00:00,1.1016,1.10206,1.10141,1.10204,889
2023.05.07,23:30:00,1.10206,1.10217,1.10179,1.10181,878
2023.05.08,00:00:00,1.10182,1.10248,1.10167,1.10232,1529
2023.05.08,00:30:00,1.10233,1.10252,1.10197,1.10241,1006
2023.05.08,01:00:00,1.10242,1.10248,1.10185,1.10223,1274
2023.05.08,01:30:00,1.10224,1.10321,1.10224,1.1031,1412
2023.05.08,02:00:00,1.10312,1.10327,1.10282,1.10326,1244
2023.05.08,02:30:00,1.10327,1.1037,1.10316,1.1032,1459
2023.05.08,03:00:00,1.10321,1.10384,1.10313,1.10369,962
2023.05.08,03:30:00,1.1037,1.10399,1.10362,1.1039,985
2023.05.08,04:00:00,1.1039,1.10417,1.10385,1.10404,1260
2023.05.08,04:30:00,1.10404,1.10442,1.10402,1.10435,881
2023.05.08,05:00:00,1.10435,1.10444,1.10408,1.10418,943
2023.05.08,05:30:00,1.10419,1.10428,1.10366,1.10389,1236
2023.05.08,06:00:00,1.10391,1.10464,1.10374,1.10427,1693
2023.05.08,06:30:00,1.10428,1.10505,1.10425,1.10482,1497
2023.05.08,07:00:00,1.10481,1.105,1.10437,1.10443,2161
2023.05.08,07:30:00,1.10446,1.10498,1.10383,1.10492,2344
2023.05.08,08:00:00,1.10491,1.10535,1.10429,1.10496,2380
2023.05.08,08:30:00,1.10497,1.10535,1.10358,1.10359,2581
2023.05.08,09:00:00,1.10359,1.10368,1.10227,1.10295,2643
2023.05.08,09:30:00,1.10295,1.1039,1.10291,1.10359,1815
2023.05.08,10:00:00,1.10358,1.10449,1.10352,1.10431,1603
2023.05.08,10:30:00,1.10431,1.105,1.10415,1.10479,1954
2023.05.08,11:00:00,1.1048,1.10513,1.10451,1.10457,1559
2023.05.08,11:30:00,1.10458,1.105,1.103,1.1035,2403
2023.05.08,12:00:00,1.10349,1.10389,1.10318,1.10386,2442
2023.05.08,12:30:00,1.10386,1.10411,1.10335,1.10369,2306
2023.05.08,13:00:00,1.1037,1.10423,1.10334,1.10375,2013
2023.05.08,13:30:00,1.10378,1.10442,1.10344,1.10434,3570
2023.05.08,14:00:00,1.10434,1.1044,1.10245,1.10255,3106
2023.05.08,14:30:00,1.10255,1.10272,1.1013,1.10157,2884
2023.05.08,15:00:00,1.10158,1.10191,1.10115,1.1017,2332
2023.05.08,15:30:00,1.10171,1.10234,1.10162,1.10196,1926
2023.05.08,16:00:00,1.10197,1.10285,1.10187,1.10267,1200
2023.05.08,16:30:00,1.10267,1.1029,1.10245,1.1027,1237
2023.05.08,17:00:00,1.10273,1.10292,1.1023,1.10235,1006
2023.05.08,17:30:00,1.10235,1.10235,1.10134,1.10154,805
2023.05.08,18:00:00,1.10155,1.10156,1.1005,1.10111,2314
2023.05.08,18:30:00,1.10111,1.10111,1.10054,1.10057,1222
2023.05.08,19:00:00,1.10057,1.10076,1.10025,1.10034,1146
2023.05.08,19:30:00,1.10034,1.10048,1.10001,1.10017,951
2023.05.08,20:00:00,1.10016,1.10045,1.10001,1.10035,769
2023.05.08,20:30:00,1.10034,1.10045,1.10024,1.10031,561
2023.05.08,21:00:00,1.10021,1.10037,1.10021,1.10027,122
2023.05.08,21:30:00,1.10027,1.10054,1.10027,1.1004,855
2023.05.08,22:00:00,1.1004,1.10042,1.10028,1.1003,499
2023.05.08,22:30:00,1.10031,1.10033,1.10011,1.10012,623
2023.05.08,23:00:00,1.10011,1.10022,1.09962,1.09967,562
2023.05.08,23:30:00,1.09966,1.09979,1.09953,1.09965,577
2023.05.09,00:00:00,1.09962,1.09974,1.0985,1.0987,2498
2023.05.09,00:30:00,1.0987,1.09912,1.0986,1.09898,1569
2023.05.09,01:00:00,1.09898,1.09949,1.09884,1.09923,1238
2023.05.09,01:30:00,1.09924,1.09939,1.09869,1.09874,1214
2023.05.09,02:00:00,1.09875,1.09907,1.09849,1.09905,1129
2023.05.09,02:30:00,1.09905,1.09926,1.09896,1.09905,892
2023.05.09,03:00:00,1.09905,1.09911,1.09881,1.09891,840
2023.05.09,03:30:00,1.09893,1.0994,1.09892,1.09936,853
2023.05.09,04:00:00,1.09939,1.09952,1.09916,1.09925,708
2023.05.09,04:30:00,1.09927,1.09943,1.09883,1.09888,883
2023.05.09,05:00:00,1.09888,1.09924,1.09845,1.0992,1249
2023.05.09,05:30:00,1.09921,1.09943,1.09902,1.09942,1339
2023.05.09,06:00:00,1.09941,1.09992,1.09905,1.09966,2156
2023.05.09,06:30:00,1.0997,1.10007,1.09872,1.0994,2489
2023.05.09,07:00:00,1.09941,1.10003,1.09809,1.09829,3826
2023.05.09,07:30:00,1.09829,1.09835,1.09727,1.09779,3216
2023.05.09,08:00:00,1.0978,1.09862,1.0975,1.09767,2734
2023.05.09,08:30:00,1.09768,1.098,1.09741,1.09787,2608
2023.05.09,09:00:00,1.09787,1.09842,1.09776,1.09831,2392
2023.05.09,09:30:00,1.09832,1.0984,1.09782,1.0984,1297
2023.05.09,10:00:00,1.09839,1.09841,1.09784,1.09822,1560
2023.05.09,10:30:00,1.09822,1.09828,1.09775,1.09796,1561
2023.05.09,11:00:00,1.09797,1.09826,1.09737,1.09742,1455
2023.05.09,11:30:00,1.09741,1.09741,1.0959,1.09635,2394
2023.05.09,12:00:00,1.09635,1.09646,1.09584,1.09623,2929
2023.05.09,12:30:00,1.09623,1.09671,1.09498,1.095,3120
2023.05.09,13:00:00,1.095,1.09526,1.0941,1.09463,3261
2023.05.09,13:30:00,1.09464,1.09634,1.09434,1.09618,3479
2023.05.09,14:00:00,1.0962,1.09644,1.09544,1.0964,2645
2023.05.09,14:30:00,1.09639,1.09639,1.09532,1.09558,3149
2023.05.09,15:00:00,1.0956,1.09602,1.09539,1.09572,2441
2023.05.09,15:30:00,1.09573,1.09579,1.09509,1.09527,1596
2023.05.09,16:00:00,1.09527,1.09607,1.09492,1.09585,1510
2023.05.09,16:30:00,1.09585,1.09601,1.09533,1.09552,1785
2023.05.09,17:00:00,1.09552,1.09645,1.09541,1.09604,1475
2023.05.09,17:30:00,1.09605,1.09646,1.09567,1.09636,1289
2023.05.09,18:00:00,1.09637,1.09709,1.09613,1.09705,1557
2023.05.09,18:30:00,1.09706,1.09724,1.09658,1.09664,1480
2023.05.09,19:00:00,1.09666,1.09697,1.09653,1.09664,1290
2023.05.09,19:30:00,1.09664,1.0967,1.09614,1.09627,876
2023.05.09,20:00:00,1.09627,1.09639,1.09616,1.0962,658
2023.05.09,20:30:00,1.09618,1.09628,1.09594,1.09605,681
2023.05.09,21:00:00,1.09605,1.09645,1.09605,1.09636,132
2023.05.09,21:30:00,1.09636,1.09638,1.09468,1.09474,362
2023.05.09,22:00:00,1.09547,1.0966,1.09545,1.09657,1239
2023.05.09,22:30:00,1.09656,1.09671,1.09644,1.09649,670
2023.05.09,23:00:00,1.09649,1.09688,1.09645,1.09676,496
2023.05.09,23:30:00,1.09677,1.09681,1.09639,1.09645,473
2023.05.10,00:00:00,1.09644,1.09716,1.09644,1.09684,1288
2023.05.10,00:30:00,1.09682,1.09719,1.09681,1.0969,1106
2023.05.10,01:00:00,1.09692,1.09733,1.09692,1.09721,1461
2023.05.10,01:30:00,1.09722,1.09739,1.09682,1.09711,1381
2023.05.10,02:00:00,1.09711,1.09737,1.09702,1.09721,914
2023.05.10,02:30:00,1.09721,1.09749,1.09715,1.09742,770
2023.05.10,03:00:00,1.09744,1.09761,1.09726,1.09758,727
2023.05.10,03:30:00,1.09758,1.09772,1.09749,1.09761,581
2023.05.10,04:00:00,1.0976,1.09772,1.09746,1.09765,562
2023.05.10,04:30:00,1.09765,1.09772,1.09718,1.0972,787
2023.05.10,05:00:00,1.0972,1.09724,1.09659,1.0966,938
2023.05.10,05:30:00,1.09665,1.09672,1.09623,1.09665,1484
2023.05.10,06:00:00,1.09666,1.09725,1.09643,1.09668,1931
2023.05.10,06:30:00,1.09666,1.09752,1.09655,1.09695,1888
2023.05.10,07:00:00,1.09693,1.09812,1.09685,1.09791,2885
2023.05.10,07:30:00,1.09793,1.09824,1.09628,1.09646,2719
2023.05.10,08:00:00,1.09646,1.09647,1.09502,1.09575,3921
2023.05.10,08:30:00,1.09574,1.0959,1.09512,1.09519,2638
2023.05.10,09:00:00,1.09518,1.0955,1.09478,1.09547,1988
2023.05.10,09:30:00,1.09546,1.09592,1.09527,1.09566,1840
2023.05.10,10:00:00,1.09567,1.09604,1.09548,1.09554,1891
2023.05.10,10:30:00,1.09554,1.09557,1.09514,1.09547,1813
2023.05.10,11:00:00,1.09548,1.0955,1.09458,1.09492,2277
2023.05.10,11:30:00,1.09491,1.09529,1.09466,1.0949,1781
2023.05.10,12:00:00,1.09489,1.09512,1.09414,1.0944,2907
2023.05.10,12:30:00,1.09439,1.10057,1.09439,1.10007,9937
2023.05.10,13:00:00,1.10009,1.10063,1.09777,1.09838,5625
2023.05.10,13:30:00,1.09838,1.09891,1.09722,1.09858,5733
2023.05.10,14:00:00,1.09857,1.10068,1.09827,1.09868,6023
2023.05.10,14:30:00,1.0987,1.09877,1.09641,1.09721,5220
2023.05.10,15:00:00,1.09722,1.09799,1.0971,1.09754,3207
2023.05.10,15:30:00,1.09754,1.09783,1.09651,1.09651,2621
2023.05.10,16:00:00,1.09652,1.09733,1.0965,1.09724,2045
2023.05.10,16:30:00,1.09724,1.09753,1.09691,1.09703,1603
2023.05.10,17:00:00,1.09702,1.09725,1.09642,1.09658,2112
2023.05.10,17:30:00,1.09658,1.09704,1.09616,1.09674,1871
2023.05.10,18:00:00,1.09674,1.09747,1.09674,1.09739,1590
2023.05.10,18:30:00,1.0974,1.09824,1.09729,1.09767,1687
2023.05.10,19:00:00,1.09769,1.09847,1.09758,1.09837,1168
2023.05.10,19:30:00,1.09836,1.09848,1.09796,1.09824,952
2023.05.10,20:00:00,1.09823,1.09836,1.09805,1.09827,602
2023.05.10,20:30:00,1.09827,1.09843,1.09794,1.09816,890
2023.05.10,21:00:00,1.09816,1.09816,1.09794,1.09812,38
2023.05.10,21:30:00,1.09812,1.09818,1.09809,1.09812,861
2023.05.10,22:00:00,1.09813,1.09855,1.09813,1.09841,554
2023.05.10,22:30:00,1.0984,1.09862,1.09836,1.09861,352
2023.05.10,23:00:00,1.09861,1.0987,1.09846,1.0986,398
2023.05.10,23:30:00,1.09859,1.0986,1.09821,1.09824,454
2023.05.11,00:00:00,1.09826,1.09883,1.09824,1.0986,1138
2023.05.11,00:30:00,1.09863,1.0993,1.0985,1.09927,1321
2023.05.11,01:00:00,1.09927,1.09981,1.09879,1.09927,1669
2023.05.11,01:30:00,1.0993,1.09935,1.0984,1.09845,1913
2023.05.11,02:00:00,1.09846,1.0985,1.09756,1.09761,1601
2023.05.11,02:30:00,1.0976,1.09812,1.0975,1.09806,1355
