Date,Time,Open,High,Low,Close,Tick volume
2023.05.04,07:45:00,1.10616,1.10631,1.10521,1.10578,2211
2023.05.04,08:00:00,1.10578,1.10579,1.1051,1.10553,1665
2023.05.04,08:15:00,1.10553,1.10559,1.10417,1.10423,1525
2023.05.04,08:30:00,1.10424,1.10471,1.10407,1.10464,1472
2023.05.04,08:45:00,1.10465,1.10477,1.10369,1.10404,1508
2023.05.04,09:00:00,1.10403,1.10452,1.10364,1.10436,1623
2023.05.04,09:15:00,1.10436,1.10478,1.1041,1.1047,1194
2023.05.04,09:30:00,1.1047,1.1056,1.10466,1.1052,1235
2023.05.04,09:45:00,1.1052,1.10558,1.10481,1.10549,1240
2023.05.04,10:00:00,1.10549,1.10552,1.1049,1.10537,1332
2023.05.04,10:15:00,1.10537,1.10591,1.10512,1.10531,1171
2023.05.04,10:30:00,1.1053,1.10592,1.1049,1.10592,1143
2023.05.04,10:45:00,1.10589,1.10632,1.10558,1.10605,1475
2023.05.04,11:00:00,1.10604,1.10719,1.10601,1.10681,1597
2023.05.04,11:15:00,1.10681,1.10691,1.10623,1.10668,1040
2023.05.04,11:30:00,1.10669,1.10717,1.10643,1.10678,1235
2023.05.04,11:45:00,1.10679,1.10765,1.1067,1.10743,1340
2023.05.04,12:00:00,1.10743,1.10828,1.107,1.10773,2327
2023.05.04,12:15:00,1.10773,1.10842,1.10338,1.10359,5266
2023.05.04,12:30:00,1.10359,1.10364,1.10126,1.10287,5089
2023.05.04,12:45:00,1.10289,1.10295,1.10013,1.10093,4168
2023.05.04,13:00:00,1.10092,1.10552,1.10026,1.10427,5783
2023.05.04,13:15:00,1.10428,1.10465,1.10266,1.10315,3111
2023.05.04,13:30:00,1.10315,1.10438,1.10139,1.1014,3696
2023.05.04,13:45:00,1.10139,1.10301,1.10117,1.10238,3565
2023.05.04,14:00:00,1.1024,1.10242,1.10031,1.10056,3175
2023.05.04,14:15:00,1.10056,1.10303,1.10028,1.10261,3949
2023.05.04,14:30:00,1.10261,1.10382,1.10212,1.10288,3480
2023.05.04,14:45:00,1.10286,1.10286,1.0986,1.10008,5104
2023.05.04,15:00:00,1.10007,1.10086,1.09952,1.09957,3558
2023.05.04,15:15:00,1.09957,1.10062,1.09954,1.10017,2262
2023.05.04,15:30:00,1.10018,1.10131,1.09966,1.10109,2452
2023.05.04,15:45:00,1.10108,1.10137,1.10041,1.10082,2076
2023.05.04,16:00:00,1.10083,1.10241,1.10079,1.10221,1779
2023.05.04,16:15:00,1.10221,1.10253,1.10173,1.10241,1805
2023.05.04,16:30:00,1.10241,1.10304,1.10197,1.10295,1451
2023.05.04,16:45:00,1.10296,1.10302,1.10235,1.10246,1158
2023.05.04,17:00:00,1.10248,1.10275,1.10206,1.10254,1355
2023.05.04,17:15:00,1.10254,1.10288,1.10249,1.1027,1125
2023.05.04,17:30:00,1.10273,1.10315,1.1026,1.10285,900
2023.05.04,17:45:00,1.10286,1.10292,1.10204,1.10216,906
2023.05.04,18:00:00,1.10215,1.10225,1.10116,1.10134,1019
2023.05.04,18:15:00,1.10133,1.10163,1.10128,1.10129,829
2023.05.04,18:30:00,1.10129,1.1018,1.10112,1.10166,840
2023.05.04,18:45:00,1.10165,1.10173,1.10141,1.10158,614
2023.05.04,19:00:00,1.10157,1.10199,1.10152,1.10155,722
2023.05.04,19:15:00,1.10155,1.10161,1.10134,1.1015,656
2023.05.04,19:30:00,1.10149,1.10175,1.10149,1.10172,616
2023.05.04,19:45:00,1.10172,1.10175,1.10138,1.10146,696
2023.05.04,20:00:00,1.10145,1.10154,1.10132,1.10144,359
2023.05.04,20:15:00,1.10143,1.10143,1.10124,1.10125,337
2023.05.04,20:30:00,1.10128,1.10141,1.10128,1.10138,361
2023.05.04,20:45:00,1.1014,1.10151,1.101,1.1012,519
2023.05.04,21:00:00,1.1012,1.1012,1.10113,1.10119,58
2023.05.04,21:15:00,1.10119,1.10137,1.10117,1.10127,64
2023.05.04,21:30:00,1.10128,1.10141,1.10127,1.10128,54
2023.05.04,21:45:00,1.10125,1.10129,1.1012,1.10128,65
2023.05.04,22:00:00,1.10128,1.10128,1.10095,1.10108,380
2023.05.04,22:15:00,1.10108,1.1016,1.101,1.10152,370
2023.05.04,22:30:00,1.10151,1.1019,1.10145,1.10186,239
2023.05.04,22:45:00,1.10184,1.10212,1.10183,1.10211,387
2023.05.04,23:00:00,1.10211,1.10215,1.10192,1.10201,350
2023.05.04,23:15:00,1.10203,1.10232,1.10199,1.10231,366
2023.05.04,23:30:00,1.10231,1.10238,1.10225,1.10228,252
2023.05.04,23:45:00,1.10228,1.10244,1.10223,1.10229,292
2023.05.05,00:00:00,1.10229,1.10233,1.10188,1.10198,324
2023.05.05,00:15:00,1.10198,1.10225,1.10195,1.10223,356
2023.05.05,00:30:00,1.10223,1.10279,1.10202,1.10278,331
2023.05.05,00:45:00,1.10278,1.10295,1.10247,1.10248,614
2023.05.05,01:00:00,1.10252,1.10309,1.10252,1.10309,550
2023.05.05,01:15:00,1.10311,1.10371,1.10305,1.10323,679
2023.05.05,01:30:00,1.10324,1.10369,1.10324,1.10364,838
2023.05.05,01:45:00,1.10364,1.10364,1.10328,1.10354,791
2023.05.05,02:00:00,1.10354,1.10372,1.10312,1.10333,780
2023.05.05,02:15:00,1.10331,1.10339,1.10298,1.10303,533
