Date,Time,Open,High,Low,Close,Tick volume
2023.05.19,04:00:00,1.07683,1.0792,1.07605,1.07774,16356
2023.05.19,08:00:00,1.07773,1.08091,1.07709,1.08085,21624
2023.05.19,12:00:00,1.08086,1.08265,1.07821,1.08189,36076
2023.05.19,16:00:00,1.08189,1.08287,1.07976,1.08059,15673
2023.05.19,20:00:00,1.08059,1.08082,1.08012,1.08019,2551
2023.05.21,20:00:00,1.08043,1.08241,1.08043,1.08218,3382
2023.05.22,00:00:00,1.08219,1.08298,1.08165,1.08208,14174
2023.05.22,04:00:00,1.08208,1.08241,1.07955,1.08068,17599
2023.05.22,08:00:00,1.08067,1.08294,1.0799,1.08217,17868
2023.05.22,12:00:00,1.08216,1.08313,1.07961,1.08051,28950
2023.05.22,16:00:00,1.08051,1.08216,1.08028,1.08112,12395
2023.05.22,20:00:00,1.08111,1.08147,1.08063,1.08104,6642
2023.05.23,00:00:00,1.08105,1.08204,1.08025,1.0808,12156
2023.05.23,04:00:00,1.08079,1.08129,1.07852,1.08034,17719
2023.05.23,08:00:00,1.08033,1.08079,1.07697,1.07727,19468
2023.05.23,12:00:00,1.07731,1.07954,1.07629,1.07707,32998
2023.05.23,16:00:00,1.07707,1.07807,1.07601,1.07674,12162
2023.05.23,20:00:00,1.07675,1.07735,1.07668,1.07691,4092
2023.05.24,00:00:00,1.0769,1.07797,1.07676,1.07788,12106
2023.05.24,04:00:00,1.07787,1.07893,1.07702,1.07838,18783
2023.05.24,08:00:00,1.07839,1.07948,1.0748,1.07807,23399
2023.05.24,12:00:00,1.07807,1.08012,1.07546,1.07582,30808
2023.05.24,16:00:00,1.07584,1.07658,1.07494,1.07494,19796
2023.05.24,20:00:00,1.07494,1.07567,1.07421,1.07555,6284
2023.05.25,00:00:00,1.07556,1.07556,1.0736,1.07374,11996
2023.05.25,04:00:00,1.07374,1.07438,1.0714,1.07208,18466
2023.05.25,08:00:00,1.07208,1.0738,1.07196,1.07328,19415
2023.05.25,12:00:00,1.07329,1.07402,1.07073,1.07242,35836
2023.05.25,16:00:00,1.07242,1.07292,1.07113,1.07206,14004
2023.05.25,20:00:00,1.07207,1.07278,1.07207,1.07234,5232
2023.05.26,00:00:00,1.07233,1.07385,1.07189,1.07374,12183
2023.05.26,04:00:00,1.07373,1.07444,1.07252,1.07404,16386
2023.05.26,08:00:00,1.07405,1.07585,1.07255,1.07524,18016
2023.05.26,12:00:00,1.07525,1.07572,1.07018,1.0712,38703
2023.05.26,16:00:00,1.07119,1.07327,1.07119,1.07296,10787
2023.05.26,20:00:00,1.07295,1.07301,1.07218,1.07227,2276
2023.05.28,20:00:00,1.07201,1.07292,1.07158,1.07214,3367
2023.05.29,00:00:00,1.07214,1.07354,1.07172,1.07303,8491
2023.05.29,04:00:00,1.07304,1.07434,1.07245,1.07281,9844
2023.05.29,08:00:00,1.07282,1.07292,1.07104,1.07105,10531
2023.05.29,12:00:00,1.07106,1.07158,1.07059,1.07138,8527
2023.05.29,16:00:00,1.07138,1.07148,1.0709,1.07091,2497
2023.05.29,20:00:00,1.07091,1.07128,1.07054,1.07067,3917
2023.05.30,00:00:00,1.07067,1.07262,1.07013,1.07065,14044
2023.05.30,04:00:00,1.07065,1.07086,1.06725,1.06902,21768
2023.05.30,08:00:00,1.06901,1.07446,1.06872,1.0744,24030
2023.05.30,12:00:00,1.07439,1.07465,1.07186,1.07215,28016
2023.05.30,16:00:00,1.07217,1.07303,1.07141,1.07299,11839
2023.05.30,20:00:00,1.07299,1.07356,1.07272,1.07316,4162
2023.05.31,00:00:00,1.07316,1.07356,1.06942,1.06977,15646
2023.05.31,04:00:00,1.06977,1.07006,1.06699,1.0674,22129
2023.05.31,08:00:00,1.06741,1.06872,1.06585,1.06795,17557
2023.05.31,12:00:00,1.06797,1.07051,1.06509,1.06525,33014
2023.05.31,16:00:00,1.06527,1.0689,1.06352,1.06862,18978
2023.05.31,20:00:00,1.06863,1.0697,1.06852,1.06933,5939
2023.06.01,00:00:00,1.06934,1.06951,1.06802,1.0687,14083
2023.06.01,04:00:00,1.0687,1.06914,1.06617,1.06701,17635
2023.06.01,08:00:00,1.067,1.07155,1.06645,1.0706,19349
2023.06.01,12:00:00,1.07059,1.07537,1.06845,1.07507,37497
2023.06.01,16:00:00,1.07507,1.07684,1.07476,1.07624,11787
2023.06.01,20:00:00,1.07625,1.07654,1.07578,1.07604,3825
2023.06.02,00:00:00,1.07603,1.0769,1.07581,1.0768,9577
2023.06.02,04:00:00,1.0768,1.07789,1.076,1.07618,15428
2023.06.02,08:00:00,1.07617,1.0777,1.07575,1.07576,15959
2023.06.02,12:00:00,1.07575,1.07709,1.07174,1.07231,38761
2023.06.02,16:00:00,1.0723,1.07236,1.07055,1.07077,11143
2023.06.02,20:00:00,1.07077,1.07086,1.0705,1.07063,1743
2023.06.04,20:00:00,1.07098,1.07107,1.06937,1.06967,3926
2023.06.05,00:00:00,1.0697,1.07045,1.06902,1.07025,11576
2023.06.05,04:00:00,1.07026,1.07036,1.06832,1.06898,15506
2023.06.05,08:00:00,1.06897,1.0699,1.06848,1.06896,14201
2023.06.05,12:00:00,1.06895,1.07224,1.06744,1.07207,27350
2023.06.05,16:00:00,1.07206,1.07211,1.07072,1.07124,9450
2023.06.05,20:00:00,1.07125,1.07142,1.07072,1.07113,3823
2023.06.06,00:00:00,1.07112,1.07246,1.07098,1.07159,7237
2023.06.06,04:00:00,1.07161,1.07328,1.07071,1.07144,19587
2023.06.06,08:00:00,1.07145,1.07149,1.06762,1.06768,18790
2023.06.06,12:00:00,1.06771,1.06967,1.06669,1.06942,22278
2023.06.06,16:00:00,1.06943,1.06977,1.06822,1.06918,8244
2023.06.06,20:00:00,1.06919,1.06991,1.06902,1.06984,2528
2023.06.07,00:00:00,1.06985,1.07043,1.06887,1.06927,9711
2023.06.07,04:00:00,1.06926,1.06956,1.06682,1.0684,13109
2023.06.07,08:00:00,1.06841,1.07229,1.06792,1.07154,15336
2023.06.07,12:00:00,1.07153,1.07396,1.0695,1.07009,27830
2023.06.07,16:00:00,1.07009,1.07065,1.06909,1.06936,12841
2023.06.07,20:00:00,1.06937,1.0707,1.06937,1.07069,4606
2023.06.08,00:00:00,1.0707,1.07114,1.07028,1.07082,9305
2023.06.08,04:00:00,1.07082,1.0719,1.07009,1.07129,13456
2023.06.08,08:00:00,1.07129,1.07393,1.07097,1.07356,14590
2023.06.08,12:00:00,1.07357,1.07832,1.07333,1.07788,29862
2023.06.08,16:00:00,1.07788,1.07869,1.07736,1.0779,10376
2023.06.08,20:00:00,1.07789,1.07851,1.07787,1.07818,3061
2023.06.09,00:00:00,1.07819,1.0785,1.07757,1.07777,9558
2023.06.09,04:00:00,1.07777,1.07839,1.07674,1.07753,12246
2023.06.09,08:00:00,1.07753,1.07816,1.07564,1.07732,14916
2023.06.09,12:00:00,1.07732,1.07841,1.07466,1.07479,25896
2023.06.09,16:00:00,1.07479,1.07523,1.07428,1.0744,9395
2023.06.09,20:00:00,1.07441,1.07496,1.07438,1.07456,1856
2023.06.11,20:00:00,1.07459,1.07515,1.07431,1.07499,2542
2023.06.12,00:00:00,1.07499,1.07503,1.0733,1.07409,8901
2023.06.12,04:00:00,1.07409,1.07722,1.0739,1.07694,12092
2023.06.12,08:00:00,1.07694,1.079,1.07614,1.07629,18473
2023.06.12,12:00:00,1.07629,1.07714,1.0743,1.0746,23151
2023.06.12,16:00:00,1.0746,1.07634,1.07439,1.076,10902
2023.06.12,20:00:00,1.07601,1.07641,1.07546,1.07622,3836
2023.06.13,00:00:00,1.07621,1.07801,1.07591,1.0779,9411
2023.06.13,04:00:00,1.0779,1.08075,1.0776,1.07995,17252
2023.06.13,08:00:00,1.07995,1.08104,1.07919,1.07941,15753
2023.06.13,12:00:00,1.07941,1.08234,1.07781,1.07911,38987
2023.06.13,16:00:00,1.07912,1.08043,1.07828,1.07917,12762
2023.06.13,20:00:00,1.07918,1.07931,1.07881,1.07895,3599
2023.06.14,00:00:00,1.07896,1.0796,1.07856,1.07899,8580
2023.06.14,04:00:00,1.07899,1.07967,1.07739,1.07896,12573
2023.06.14,08:00:00,1.07895,1.08099,1.07858,1.08032,12985
2023.06.14,12:00:00,1.08033,1.0858,1.08033,1.08577,22691
2023.06.14,16:00:00,1.08577,1.0864,1.08013,1.08266,37997
2023.06.14,20:00:00,1.08265,1.08428,1.08247,1.08427,4855
2023.06.15,00:00:00,1.08427,1.08444,1.08081,1.08132,12760
2023.06.15,04:00:00,1.08132,1.08288,1.08036,1.08269,15706
2023.06.15,08:00:00,1.08267,1.08487,1.08177,1.08177,15523
2023.06.15,12:00:00,1.08178,1.09356,1.08144,1.09326,39633
2023.06.15,16:00:00,1.09326,1.09525,1.0932,1.09476,12513
2023.06.15,20:00:00,1.09476,1.0951,1.09412,1.09455,4453
2023.06.16,00:00:00,1.09455,1.09507,1.09354,1.09381,11975
2023.06.16,04:00:00,1.09382,1.09624,1.09339,1.09426,16821
2023.06.16,08:00:00,1.09425,1.09658,1.09381,1.09603,15892
2023.06.16,12:00:00,1.09602,1.09704,1.09178,1.0924,32308
2023.06.16,16:00:00,1.0924,1.09454,1.09239,1.09351,11960
2023.06.16,20:00:00,1.09351,1.09426,1.09346,1.09376,2446
2023.06.18,20:00:00,1.09302,1.09429,1.09301,1.09397,3420
2023.06.19,00:00:00,1.09398,1.09462,1.09335,1.09369,10733
2023.06.19,04:00:00,1.09369,1.09412,1.09249,1.09292,15005
2023.06.19,08:00:00,1.09292,1.09385,1.0907,1.09211,14467
2023.06.19,12:00:00,1.09212,1.09294,1.09121,1.09218,13724
2023.06.19,16:00:00,1.09219,1.09261,1.09157,1.09183,3616
2023.06.19,20:00:00,1.09184,1.09261,1.09174,1.09235,2906
2023.06.20,00:00:00,1.09234,1.09261,1.09106,1.09197,14296
2023.06.20,04:00:00,1.09197,1.09461,1.09116,1.09438,18279
2023.06.20,08:00:00,1.09436,1.09447,1.09219,1.09287,17012
2023.06.20,12:00:00,1.09288,1.09357,1.08921,1.08996,30804
2023.06.20,16:00:00,1.08996,1.09175,1.08953,1.09126,13227
2023.06.20,20:00:00,1.09126,1.09222,1.09122,1.09198,4177
2023.06.21,00:00:00,1.09197,1.0921,1.09117,1.09149,13436
2023.06.21,04:00:00,1.09149,1.09197,1.09058,1.09128,18746
2023.06.21,08:00:00,1.09127,1.09336,1.09093,1.09242,18484
2023.06.21,12:00:00,1.09241,1.09639,1.09081,1.09505,33387
2023.06.21,16:00:00,1.09504,1.09899,1.09496,1.09879,16363
2023.06.21,20:00:00,1.09878,1.09923,1.0982,1.09915,5929
2023.06.22,00:00:00,1.09916,1.09949,1.09866,1.09929,9112
2023.06.22,04:00:00,1.09928,1.09999,1.09797,1.09943,16295
2023.06.22,08:00:00,1.09943,1.10122,1.09872,1.09892,22278
2023.06.22,12:00:00,1.09891,1.10016,1.09522,1.09525,33801
2023.06.22,16:00:00,1.09524,1.09616,1.09485,1.0958,14573
2023.06.22,20:00:00,1.0958,1.09585,1.09529,1.09554,5219
2023.06.23,00:00:00,1.09555,1.09585,1.09321,1.09356,13311
2023.06.23,04:00:00,1.09356,1.09368,1.08532,1.08685,24293
2023.06.23,08:00:00,1.08688,1.08792,1.08443,1.08761,21500
2023.06.23,12:00:00,1.08762,1.09025,1.08761,1.08862,32529
2023.06.23,16:00:00,1.08862,1.08962,1.08827,1.0891,14664
2023.06.23,20:00:00,1.0891,1.08962,1.089,1.08905,2589
2023.06.25,20:00:00,1.09042,1.0907,1.08978,1.09062,4990
2023.06.26,00:00:00,1.09064,1.09097,1.08988,1.0906,14535
2023.06.26,04:00:00,1.09061,1.09109,1.08955,1.09021,15949
2023.06.26,08:00:00,1.09021,1.09179,1.08873,1.09177,16989
2023.06.26,12:00:00,1.09176,1.092,1.09026,1.09093,20667
2023.06.26,16:00:00,1.09092,1.09152,1.08999,1.09061,11609
2023.06.26,20:00:00,1.0906,1.09119,1.0904,1.09099,4682
2023.06.27,00:00:00,1.09097,1.0935,1.09021,1.09266,14320
2023.06.27,04:00:00,1.09265,1.09414,1.09161,1.09394,16215
2023.06.27,08:00:00,1.09393,1.09528,1.0926,1.09444,17950
2023.06.27,12:00:00,1.09445,1.09766,1.09422,1.09598,31655
2023.06.27,16:00:00,1.09598,1.09655,1.0955,1.09625,13078
2023.06.27,20:00:00,1.09625,1.09632,1.09546,1.09575,4496
2023.06.28,00:00:00,1.09574,1.09614,1.09421,1.09508,14194
2023.06.28,04:00:00,1.09508,1.09568,1.0936,1.09525,14404
2023.06.28,08:00:00,1.09525,1.09621,1.09375,1.09403,19292
2023.06.28,12:00:00,1.09405,1.09445,1.08968,1.09034,34421
2023.06.28,16:00:00,1.09033,1.09238,1.09029,1.09159,15036
2023.06.28,20:00:00,1.0916,1.09187,1.09111,1.09151,4020
2023.06.29,00:00:00,1.09151,1.09161,1.08905,1.08929,13733
2023.06.29,04:00:00,1.08929,1.09206,1.08807,1.09165,19115
2023.06.29,08:00:00,1.09164,1.09397,1.09104,1.09385,15623
2023.06.29,12:00:00,1.09384,1.09414,1.08601,1.08804,38081
2023.06.29,16:00:00,1.08803,1.08836,1.08655,1.08692,13549
2023.06.29,20:00:00,1.08691,1.08695,1.0861,1.08673,4584
2023.06.30,00:00:00,1.08673,1.08754,1.08602,1.08713,13063
2023.06.30,04:00:00,1.08713,1.08754,1.08533,1.08563,15721
2023.06.30,08:00:00,1.08562,1.08592,1.08352,1.08535,17510
2023.06.30,12:00:00,1.08537,1.09317,1.08531,1.0919,38307
2023.06.30,16:00:00,1.09192,1.09228,1.09092,1.09129,15615
2023.06.30,20:00:00,1.0913,1.09131,1.09079,1.09095,3000
2023.07.02,20:00:00,1.09094,1.0913,1.09064,1.09075,3029
2023.07.03,00:00:00,1.09075,1.09176,1.09004,1.09127,13523
2023.07.03,04:00:00,1.09127,1.09181,1.08702,1.08749,17587
2023.07.03,08:00:00,1.08748,1.09047,1.0873,1.08991,17292
2023.07.03,12:00:00,1.08989,1.09339,1.08937,1.09181,27865
2023.07.03,16:00:00,1.09181,1.09212,1.09083,1.09092,7358
2023.07.03,20:00:00,1.09092,1.09153,1.09088,1.09128,2444
2023.07.04,00:00:00,1.09127,1.09163,1.09024,1.09044,7757
2023.07.04,04:00:00,1.09046,1.09146,1.08939,1.09027,12886
2023.07.04,08:00:00,1.09028,1.09045,1.08897,1.08982,13095
2023.07.04,12:00:00,1.08982,1.09074,1.08936,1.0901,11408
2023.07.04,16:00:00,1.09009,1.09012,1.08809,1.08832,4605
2023.07.04,20:00:00,1.08833,1.08835,1.08768,1.08824,3536
2023.07.05,00:00:00,1.08827,1.08908,1.0875,1.08773,10086
2023.07.05,04:00:00,1.08774,1.09078,1.08677,1.08865,15978
2023.07.05,08:00:00,1.08865,1.08956,1.08662,1.0879,19815
2023.07.05,12:00:00,1.0879,1.09019,1.08649,1.0867,26400
2023.07.05,16:00:00,1.0867,1.0867,1.08509,1.0855,16119
2023.07.05,20:00:00,1.08548,1.08571,1.0852,1.08551,3961
2023.07.06,00:00:00,1.08554,1.08559,1.08399,1.084,10667
2023.07.06,04:00:00,1.08401,1.08753,1.08337,1.08556,19830
2023.07.06,08:00:00,1.08555,1.08977,1.08454,1.08952,21671
2023.07.06,12:00:00,1.08951,1.09006,1.08338,1.08722,47424
2023.07.06,16:00:00,1.08723,1.08888,1.08708,1.08883,13251
2023.07.06,20:00:00,1.08883,1.08949,1.08832,1.08896,3506
2023.07.07,00:00:00,1.08895,1.08915,1.08823,1.08878,9412
2023.07.07,04:00:00,1.08876,1.09002,1.08717,1.08759,15665
2023.07.07,08:00:00,1.08758,1.0897,1.08669,1.08875,18458
2023.07.07,12:00:00,1.08878,1.09634,1.08744,1.09629,43684
2023.07.07,16:00:00,1.0963,1.09731,1.09629,1.09667,14046
2023.07.07,20:00:00,1.09666,1.09693,1.09646,1.09646,2347
2023.07.09,20:00:00,1.09593,1.09697,1.09563,1.09669,3848
2023.07.10,00:00:00,1.0967,1.09695,1.09528,1.09559,13984
2023.07.10,04:00:00,1.0956,1.09655,1.0945,1.09544,16350
2023.07.10,08:00:00,1.09544,1.09733,1.09527,1.09538,16289
2023.07.10,12:00:00,1.09541,1.09927,1.09434,1.099,27645
2023.07.10,16:00:00,1.09899,1.10003,1.09825,1.0998,14218
2023.07.10,20:00:00,1.09982,1.10058,1.09968,1.10052,3851
2023.07.11,00:00:00,1.10053,1.102,1.10014,1.10173,12562
2023.07.11,04:00:00,1.10173,1.10269,1.10061,1.1008,19330
2023.07.11,08:00:00,1.1008,1.10155,1.0983,1.09837,17694
2023.07.11,12:00:00,1.09836,1.09946,1.09768,1.09917,23333
2023.07.11,16:00:00,1.09916,1.1009,1.09909,1.10062,10491
2023.07.11,20:00:00,1.10062,1.10143,1.10049,1.10136,4520
2023.07.12,00:00:00,1.10137,1.10334,1.10119,1.10295,15181
2023.07.12,04:00:00,1.10295,1.10368,1.10206,1.10272,15474
2023.07.12,08:00:00,1.10271,1.10304,1.10136,1.10147,14920
2023.07.12,12:00:00,1.10149,1.11253,1.10148,1.1122,45654
2023.07.12,16:00:00,1.1122,1.11403,1.11202,1.1137,16791
2023.07.12,20:00:00,1.1137,1.11405,1.11268,1.11405,5141
2023.07.13,00:00:00,1.11406,1.11486,1.11363,1.11456,12575
2023.07.13,04:00:00,1.11456,1.11577,1.11298,1.11553,20022
2023.07.13,08:00:00,1.11553,1.11778,1.11502,1.11742,19738
2023.07.13,12:00:00,1.11742,1.11965,1.11615,1.11927,35737
2023.07.13,16:00:00,1.11928,1.1227,1.11917,1.12263,14242
2023.07.13,20:00:00,1.12262,1.12296,1.12168,1.12234,5766
2023.07.14,00:00:00,1.12235,1.12429,1.12134,1.12413,16543
2023.07.14,04:00:00,1.12413,1.12413,1.12041,1.12214,17681
2023.07.14,08:00:00,1.12213,1.12448,1.12154,1.12242,17222
2023.07.14,12:00:00,1.12243,1.12442,1.12101,1.12355,33545
2023.07.14,16:00:00,1.12356,1.1243,1.12258,1.12259,13626
2023.07.14,20:00:00,1.12258,1.12294,1.12231,1.12235,2703
2023.07.16,20:00:00,1.12284,1.1234,1.12232,1.12273,3422
2023.07.17,00:00:00,1.12271,1.12296,1.12147,1.12264,10251
2023.07.17,04:00:00,1.12263,1.1245,1.1222,1.12447,12792
2023.07.17,08:00:00,1.12448,1.12487,1.12291,1.1234,13794
2023.07.17,12:00:00,1.12338,1.12378,1.12033,1.1235,23210
2023.07.17,16:00:00,1.12349,1.1246,1.12299,1.12436,8065
2023.07.17,20:00:00,1.12438,1.12438,1.12326,1.12373,3589
2023.07.18,00:00:00,1.12374,1.12559,1.12345,1.12537,13291
2023.07.18,04:00:00,1.12539,1.12756,1.12403,1.12537,17964
2023.07.18,08:00:00,1.12538,1.12599,1.12279,1.12532,18084
2023.07.18,12:00:00,1.12533,1.12699,1.12167,1.12224,42199
2023.07.18,16:00:00,1.12225,1.12309,1.12089,1.12301,11455
2023.07.18,20:00:00,1.12302,1.12327,1.12251,1.12281,5518
2023.07.19,00:00:00,1.12282,1.12327,1.12161,1.12261,12294
2023.07.19,04:00:00,1.12262,1.12372,1.11959,1.12269,22285
2023.07.19,08:00:00,1.12269,1.124,1.12099,1.12131,18992
2023.07.19,12:00:00,1.12131,1.12246,1.11742,1.11937,30633
2023.07.19,16:00:00,1.11939,1.12049,1.118,1.12037,12994
2023.07.19,20:00:00,1.12036,1.12051,1.11961,1.12049,5647
2023.07.20,00:00:00,1.12048,1.12291,1.12037,1.12258,14469
2023.07.20,04:00:00,1.12259,1.12267,1.1198,1.12054,15106
2023.07.20,08:00:00,1.12053,1.12166,1.11987,1.12069,16967
2023.07.20,12:00:00,1.12069,1.12069,1.1132,1.11348,34325
2023.07.20,16:00:00,1.11349,1.11386,1.11184,1.11318,12613
2023.07.20,20:00:00,1.11319,1.1138,1.11282,1.11344,5140
2023.07.21,00:00:00,1.11345,1.11417,1.11296,1.1136,12138
2023.07.21,04:00:00,1.11361,1.11449,1.11248,1.11278,16095
2023.07.21,08:00:00,1.11276,1.11376,1.11173,1.11182,19152
2023.07.21,12:00:00,1.11183,1.11379,1.11079,1.11195,23869
2023.07.21,16:00:00,1.11195,1.11302,1.11155,1.11254,8251
2023.07.21,20:00:00,1.11256,1.11291,1.11236,1.11244,2143
2023.07.23,20:00:00,1.11197,1.11321,1.11197,1.11243,3230
2023.07.24,00:00:00,1.11244,1.11327,1.11194,1.11255,10964
2023.07.24,04:00:00,1.11254,1.11469,1.10746,1.1081,20077
2023.07.24,08:00:00,1.10811,1.11091,1.10657,1.10972,22921
2023.07.24,12:00:00,1.10973,1.11045,1.10691,1.1082,27362
2023.07.24,16:00:00,1.10823,1.10844,1.10602,1.10602,11006
2023.07.24,20:00:00,1.10602,1.10674,1.10597,1.1063,5432
2023.07.25,00:00:00,1.1063,1.10815,1.10627,1.10782,13314
2023.07.25,04:00:00,1.10782,1.10868,1.10687,1.1071,14996
2023.07.25,08:00:00,1.10712,1.10712,1.10393,1.10493,18758
2023.07.25,12:00:00,1.10492,1.10533,1.10207,1.1049,24083
2023.07.25,16:00:00,1.10491,1.10546,1.10354,1.10521,10657
2023.07.25,20:00:00,1.10521,1.10577,1.10485,1.10499,5736
2023.07.26,00:00:00,1.105,1.1053,1.10377,1.10493,11464
2023.07.26,04:00:00,1.10492,1.10748,1.10462,1.10693,15585
2023.07.26,08:00:00,1.10692,1.10861,1.10598,1.10627,15450
2023.07.26,12:00:00,1.10627,1.10796,1.10573,1.10767,23705
